File_Name;Year;Month;Day;Start_Time;Duration;End_Time
AC68KR60SD4_20200213050000_0000.avi;2020;02;13;05:00:00;05;05:00:00
AC68KR60SD4_20200213051500_0000.avi;2020;02;13;05:15:00;05;05:15:00
AC68KR60SD4_20200213053000_0000.avi;2020;02;13;05:30:00;05;05:30:00
AC68KR60SD4_20200213054500_0000.avi;2020;02;13;05:45:00;05;05:45:00
AC68KR60SD4_20200213060000_0000.avi;2020;02;13;06:00:00;05;06:00:00
AC68KR60SD4_20200213063000_0000.avi;2020;02;13;06:30:00;05;06:30:00
AC68KR60SD4_20200213064500_0000.avi;2020;02;13;06:45:00;05;06:45:00
AC68KR60SD4_20200213070000_0000.avi;2020;02;13;07:00:00;05;07:00:00
AC68KR60SD4_20200213071500_0000.avi;2020;02;13;07:15:00;05;07:15:00
AC68KR60SD4_20200213073000_0000.avi;2020;02;13;07:30:00;05;07:30:00
AC68KR60SD4_20200213074500_0000.avi;2020;02;13;07:45:00;05;07:45:00
AC68KR60SD4_20200213080000_0000.avi;2020;02;13;08:00:00;05;08:00:00
AC68KR60SD4_20200213081500_0000.avi;2020;02;13;08:15:00;05;08:15:00
AC68KR60SD4_20200213083000_0000.avi;2020;02;13;08:30:00;05;08:30:00
AC68KR60SD4_20200213084500_0000.avi;2020;02;13;08:45:00;05;08:45:00
AC68KR60SD4_20200213090000_0000.avi;2020;02;13;09:00:00;05;09:00:00
AC68KR60SD4_20200213091500_0000.avi;2020;02;13;09:15:00;05;09:15:00
AC68KR60SD4_20200213093000_0000.avi;2020;02;13;09:30:00;05;09:30:00
AC68KR60SD4_20200213094500_0000.avi;2020;02;13;09:45:00;05;09:45:00
AC68KR60SD4_20200213150000_0000.avi;2020;02;13;15:00:00;05;15:00:00
AC68KR60SD4_20200213151500_0000.avi;2020;02;13;15:15:00;05;15:15:00
AC68KR60SD4_20200213153000_0000.avi;2020;02;13;15:30:00;05;15:30:00
AC68KR60SD4_20200213154500_0000.avi;2020;02;13;15:45:00;05;15:45:00
AC68KR60SD4_20200213160000_0000.avi;2020;02;13;16:00:00;05;16:00:00
AC68KR60SD4_20200213161500_0000.avi;2020;02;13;16:15:00;05;16:15:00
AC68KR60SD4_20200213163000_0000.avi;2020;02;13;16:30:00;05;16:30:00
AC68KR60SD4_20200213164500_0000.avi;2020;02;13;16:45:00;05;16:45:00
AC68KR60SD4_20200213170000_0000.avi;2020;02;13;17:00:00;05;17:00:00
AC68KR60SD4_20200213171500_0000.avi;2020;02;13;17:15:00;05;17:15:00
AC68KR60SD4_20200213173000_0000.avi;2020;02;13;17:30:00;05;17:30:00
AC68KR60SD4_20200213174500_0000.avi;2020;02;13;17:45:00;05;17:45:00
AC68KR60SD4_20200213180000_0000.avi;2020;02;13;18:00:00;05;18:00:00
AC68KR60SD4_20200213181500_0000.avi;2020;02;13;18:15:00;05;18:15:00
AC68KR60SD4_20200213183000_0000.avi;2020;02;13;18:30:00;05;18:30:00
AC68KR60SD4_20200213184500_0000.avi;2020;02;13;18:45:00;05;18:45:00
AC68KR60SD4_20200213190000_0000.avi;2020;02;13;19:00:00;05;19:00:00
AC68KR60SD4_20200213191500_0000.avi;2020;02;13;19:15:00;05;19:15:00
AC68KR60SD4_20200213193000_0000.avi;2020;02;13;19:30:00;05;19:30:00
AC68KR60SD4_20200213194500_0000.avi;2020;02;13;19:45:00;05;19:45:00
